argument_id;chunk;topic;topic_prob;embedding;polarity_score
61;ordered a half size too big;2;0.612072927560037;[5.674618244171143, -2.286473035812378, -0.22295205295085907, 5.517347812652588, 4.241250991821289];-0.08333333333333333
61;Glad I read the reviews and .;11;0.0;[5.280257225036621, -0.6567037105560303, -0.3576960563659668, 5.856794357299805, 5.035204887390137];0.5
61;These are light weight .;8;0.7694336528555531;[8.338019371032715, 0.8514277935028076, 0.31786492466926575, 5.9117231369018555, 5.254551887512207];0.4
61;had a great work out;20;0.0;[8.350464820861816, -1.101106882095337, -3.0279128551483154, 5.156881809234619, 4.6381988525390625];0.8
61;I worked out in them last night and .;6;0.6442399122587468;[8.033533096313477, -0.5896949768066406, -2.4286606311798096, 6.221254348754883, 3.850813388824463];0.0
61;They are very comfortable .;3;1.0;[8.731290817260742, -0.27265045046806335, -0.5420578122138977, 6.272905349731445, 5.408097267150879];0.52
61;I would recommend these to anyone .;24;0.7134430253200087;[5.097228527069092, 0.2845766544342041, -0.651967465877533, 5.77508544921875, 5.58101224899292];0.0
61;these are now my new favorite shoes to work out in .;9;1.0;[8.240151405334473, -1.2873731851577759, -3.0184152126312256, 5.0283308029174805, 4.770610809326172];0.3181818181818182
61;I am a Beach Body Coach and;15;1.0;[8.483866691589355, -0.7123085260391235, -2.5210471153259277, 6.153500080108643, 2.792034149169922];0.0
61;I feel like I am walking in slippers when I wear these shoes .;11;0.0;[8.355844497680664, -2.1776463985443115, -2.275623083114624, 5.393487930297852, 4.753565788269043];0.0
61;They are so comfortable .;3;0.9856384889956358;[8.794710159301758, -0.3664194345474243, -0.5951780080795288, 6.380916118621826, 5.346524715423584];0.4
61;I LOVE them so much .;0;0.8975435978442025;[4.881674766540527, 1.3514362573623657, -0.7175248265266418, 4.966915130615234, 6.378474712371826];0.35
61;for Christmas got an Amazon gift card and used it to buy myself these sneakers;13;0.0;[7.273066520690918, -1.0840492248535156, -2.875922918319702, 4.8098063468933105, 5.332984924316406];0.0
61;they are so awesome .;0;0.9433893979393969;[4.8058366775512695, 1.3730665445327759, -0.7314592599868774, 4.878244876861572, 6.455685615539551];1.0
61;I never buy myself anything nice and and;17;0.8178337370637149;[6.73853874206543, -1.4772675037384033, -2.4998247623443604, 4.814632892608643, 4.875662326812744];0.6
61;have been telling all my friends about them;0;1.0;[5.115519046783447, 1.2621947526931763, -0.7908681631088257, 5.1118574142456055, 6.137145042419434];0.0
61;I really do love them and .;0;1.0;[5.031071186065674, 1.2845467329025269, -0.7001160979270935, 5.009463310241699, 6.404932975769043];0.5
61;GET THESE SHOES !;25;0.0;[7.748987197875977, -1.1053098440170288, -2.5757670402526855, 4.508243083953857, 5.711147308349609];0.0
62;On the left shoe , there were two stained yellow spots .;19;1.0;[7.3921589851379395, -1.8481676578521729, -1.1944055557250977, 5.311933994293213, 4.982886791229248];0.0
63;finally wore them out after several years;21;0.0;[7.119599342346191, -0.5858108401298523, -2.302103281021118, 6.105010986328125, 4.77714729309082];0.0
63;I love these , I had the previous iteration ( or maybe two earlier ? ) and .;16;0.9068376958446135;[6.719067096710205, -0.6007077693939209, -2.3541884422302246, 5.237243175506592, 5.7508416175842285];0.11111111111111112
63;They are definitely a light - weight training shoe so I would n't get them if you are going to be doing a lot of running .;9;0.0;[8.602437019348145, -1.0170040130615234, -2.2854864597320557, 5.416782379150391, 4.138283729553223];0.4
63;But this also makes them extremely comfortable , I had n't realized how hot running shoes made my feet until I switched to these .;7;0.0;[8.363560676574707, -1.8925460577011108, -2.1824872493743896, 5.53847599029541, 4.33888578414917];0.325
63;"my feet stay cool all day , also noticeably light but well - made and long lasting . 

";4;0.6526538299878505;[8.321078300476074, -2.0225367546081543, -2.055931806564331, 5.73822546005249, 4.360994815826416];0.175
63;Good support and;20;1.0;[7.426595687866211, 0.25814053416252136, -0.41146203875541687, 5.89595890045166, 4.150829792022705];0.7
63;do n't really recommend it because the material is mesh - like and will let a lot of dirt in;7;0.0;[8.450921058654785, -0.8504871129989624, -1.667073369026184, 5.785980701446533, 4.263201713562012];0.2
63;I have worn them hiking in a pinch but .;21;0.0;[8.044848442077637, -0.8311100602149963, -2.4495856761932373, 6.0736918449401855, 4.232921600341797];0.0
63;But if you mainly take cardio classes and/or do weight training or just need something to wear around town look no further .;6;0.8102747473123766;[8.378493309020996, -0.23535998165607452, -2.300102472305298, 6.002264976501465, 3.7673144340515137];0.08333333333333333
64;Super light - weight , decent arch support ( mine is higher than average ) .  ;20;0.8715249725988866;[7.870816707611084, 0.4899914562702179, -0.39835628867149353, 5.963450908660889, 4.11174201965332];0.19999999999999998
64;I was pleasantly surprised by the sole / tread on these for my circuit training classes , as I could n't really tell by online pics .  ;9;0.0;[8.41018295288086, -1.8664931058883667, -1.970718264579773, 5.216150283813477, 4.431182861328125];0.10000000000000002
64;"Also pleasantly surprised that these ran ever so slightly bigger than Nike running shoes I use to wear 15+years ago - I always wore one to 1.5 sizes larger in their "" Hurache's""/running shoes , so I was really worried my size 6 would be too small - there is actually more toe room in these shoes than any other size 6 shoe I own ( athletic , heel , boot ) .  ";2;0.0;[8.331727981567383, -1.7662744522094727, -2.200528860092163, 5.217586994171143, 4.7291107177734375];0.128125
64;But it is the correct amount of room from big toe to edge of shoe for me ( an inch or less , I do n't want my big toe being jammed into edge of shoe when lunging , jumping , etc . ) .  ;12;0.9940149670724453;[6.969015598297119, -2.665559768676758, -0.9674258828163147, 5.4213151931762695, 3.8923306465148926];-0.06666666666666667
64;no damage to box , paper lining etc - I was happy that a clorox wipe easily cleaned the shoe and did not discolor any further .  ;19;0.8898522920663606;[7.675999164581299, -1.7229722738265991, -1.5637423992156982, 5.764341831207275, 4.771042823791504];0.41111111111111115
64;Shoes arrived with an odd yellowish color on side of one shoe , but;19;1.0;[7.362357139587402, -1.830215573310852, -1.1940889358520508, 5.210865020751953, 5.0720744132995605];-0.16666666666666666
64;I am very happy and highly recommend , although I have only worked out it once !;24;1.0;[4.806886672973633, 0.3145216405391693, -0.5137865543365479, 6.024353981018066, 5.499448299407959];0.38666666666666666
65;I Love it .;0;0.9317356651496443;[4.952925682067871, 1.295866847038269, -0.892423689365387, 4.930893898010254, 6.39317512512207];0.5
65;the color is great .;10;1.0;[7.30157470703125, -0.4690795838832855, -0.024084605276584625, 5.353487014770508, 6.283132076263428];0.8
65;It is very light and;8;0.7160241062100783;[8.024176597595215, 0.7599023580551147, 0.475276380777359, 5.839393138885498, 5.544146537780762];0.52
66;My wife loves these shoes .;13;0.4945354614747441;[6.072569847106934, -0.26243990659713745, -3.117048740386963, 5.003715515136719, 6.004735946655273];0.0
66;recently we have both purchased Nike .;17;1.0;[6.930484771728516, -1.487320065498352, -2.5883500576019287, 4.961890697479248, 4.746957778930664];0.0
66;We have both been wearing sketchers and new balance for several years and;16;0.0;[7.128536224365234, -1.0030620098114014, -2.451531410217285, 5.786855220794678, 4.607864856719971];0.06818181818181818
66;There is a reason why Nike is still number 1 after all these years , you just ca nt beat their comfort .;17;0.0;[7.640100002288818, -1.8353023529052734, -2.476536750793457, 4.820557117462158, 4.850525856018066];0.0
67;Absolutly love these shoes ! !;25;1.0;[7.697269439697266, -0.601373016834259, -2.920621395111084, 4.058291912078857, 6.498444557189941];0.78125
67;Beautiful color , comfy , and lightweight;3;0.0;[7.668814659118652, -1.0134419202804565, 0.5236644148826599, 5.415277004241943, 5.926167011260986];0.85
68;I * * loved * * these shoes when I got them .;25;0.0;[7.041341781616211, -0.8567814230918884, -2.6580100059509277, 4.987741947174072, 5.80046272277832];0.7
68;I 've noticed that the foam inside tends to compress during a workout , though .;6;0.8102747473123766;[8.6283540725708, -0.42634186148643494, -2.1820075511932373, 6.069273471832275, 3.7285349369049072];0.0
68;I 'll lace them tightly enough that they 're nearly cutting off my circulation .;8;0.0;[7.879086494445801, -1.9478269815444946, -1.7778176069259644, 5.742681980133057, 4.044154167175293];-0.3
68;20 minutes later , I 'm sliding out of them while doing sled pushes .;21;0.8229075291932806;[7.558629512786865, -0.9377646446228027, -2.3110623359680176, 6.486860752105713, 4.148656368255615];0.0
69;She loves them;13;0.767169914069257;[5.2984619140625, 0.12347757816314697, -3.7071211338043213, 5.043259143829346, 6.14666748046875];0.0
70;These are a bit longer than they should be .;12;0.0;[6.844692230224609, -2.4707205295562744, -0.3593430817127228, 5.138258457183838, 4.200134754180908];0.0
70;could have easily ordered a 8.5;2;0.9961704151562508;[5.327823638916016, -2.794762134552002, -0.3630774915218353, 5.520599842071533, 3.7893359661102295];0.43333333333333335
70;I usually wear a 9 but .;2;0.5720049381961124;[5.5009942054748535, -2.959710121154785, -0.6709564924240112, 5.451526641845703, 3.6842093467712402];-0.25
70;"The width is accurate . 

";27;1.0;[6.093114376068115, -2.2282187938690186, 0.7062849998474121, 5.083447456359863, 5.03470516204834];0.4000000000000001
70;the light gray is over the very bright pink;10;0.6537225973009059;[7.143124103546143, -0.8917182683944702, -0.41595685482025146, 5.234055042266846, 5.953065872192383];0.4033333333333333
70;The pink is even pinker than shown and;10;0.6145374411419215;[7.109175682067871, -0.9903295040130615, -0.49144425988197327, 5.206412315368652, 5.887770652770996];-0.1
70;so it is n't as gray as shown in the picture .;10;0.6870392566037521;[7.103798866271973, -0.9488307237625122, -0.36217737197875977, 5.237424373626709, 5.855850696563721];0.0
70;It makes the shoe a bit overwhelming .;19;1.0;[7.403010845184326, -2.0657920837402344, -1.0621620416641235, 5.099286079406738, 4.77841329574585];0.5
70;Also two grommets on each shoe is dark .;19;0.9303562462616926;[7.379652500152588, -1.740767478942871, -0.9959384202957153, 5.157905101776123, 5.207446575164795];-0.15
70;I 'm not referring to the dark grommets closer to the toe as shown in the photo , I 'm talking about two grommets up at the top of of the laces ( opposite side of side shown in photo ) .;19;1.0;[7.356324195861816, -1.8470113277435303, -1.0417442321777344, 5.27686882019043, 5.080499172210693];0.11666666666666665
70;I thought it was faulty at first until I noticed they were on the same side of each shoe .;19;1.0;[7.364800930023193, -1.90095055103302, -1.1530460119247437, 5.353253364562988, 4.888153553009033];0.125
70;not pictured;10;0.5750017273549543;[6.828777313232422, -1.0184890031814575, -0.19347646832466125, 5.167001724243164, 5.897791862487793];0.0
70;"Kind of odd and . 

";10;0.6357088493138122;[6.862064838409424, 0.10555487126111984, 0.6356847286224365, 5.595111846923828, 6.2405290603637695];0.21666666666666667
70;Overall , they are very comfortable shoes which is why I am keeping them ... even if you can see me coming from a mile away .;18;0.0;[8.3479585647583, -1.5911879539489746, -2.141636610031128, 5.277273654937744, 4.99497652053833];0.26
71;great;14;1.0;[5.474454402923584, 0.2521418631076813, 1.2002148628234863, 5.929677486419678, 6.359920024871826];0.8
72;c;-1;0.0;[7.014008522033691, -0.3546369969844818, -0.06728488951921463, 6.139107704162598, 4.676474571228027];0.0
73;Love them !;0;1.0;[4.685513496398926, 1.4122729301452637, -0.8371087908744812, 4.662221431732178, 6.695134162902832];0.625
74;Very nice shoe , just a bit to snug / small for my foot .;12;0.8406632466624843;[7.194860458374023, -2.6232948303222656, -1.0793668031692505, 5.154303073883057, 4.144044399261475];0.265
74;The Flex wire really makes it the shoe fit tight to your foot .;7;0.0;[8.124251365661621, -1.9900346994400024, -2.073709011077881, 5.037575721740723, 4.376510143280029];0.1404761904761905
74;"I need more "" wiggle "" room in my footwear , otherwise I would have kept them .";12;0.706392015692806;[7.2386603355407715, -2.467444658279419, -1.160250186920166, 5.519343852996826, 3.9171483516693115];0.5
75;my mid section of my foot starts to hurt using these shoes for a long day or a tough workout at the gym .;4;0.9860790499693083;[7.9659953117370605, -2.117003917694092, -2.0079691410064697, 6.104164123535156, 3.856987237930298];-0.14629629629629629
75;Not sure why , but;17;0.0;[6.0949177742004395, 0.07060384005308151, -0.2876383662223816, 5.155713081359863, 5.874917030334473];-0.25
75;that never happened to me .;-1;0.0;[7.046246528625488, -0.848452091217041, -0.5193058252334595, 6.17516565322876, 4.602669715881348];0.0
75;I 've owned other nike shoes of this line but;17;1.0;[7.0501604080200195, -1.5068234205245972, -2.602985143661499, 4.861811637878418, 4.969560146331787];-0.125
76;My New Gym shoes !;9;0.0;[7.891452312469482, -1.2175664901733398, -2.9733896255493164, 4.778926372528076, 5.051812648773193];0.17045454545454544
76;Love them;0;1.0;[5.074438571929932, 1.2664031982421875, -0.7566820979118347, 5.132740497589111, 6.181377410888672];0.5
77;Perfect !;14;0.8462527765882941;[5.42261266708374, 0.13607199490070343, 1.1449387073516846, 5.9086456298828125, 6.270457744598389];1.0
78;they fit fine .;1;1.0;[6.248834609985352, -1.9744782447814941, 0.6409196853637695, 4.697648525238037, 5.503935813903809];0.4083333333333333
78;I usually wear a size 8 and;2;0.6624580334667125;[5.553697109222412, -2.9177732467651367, -0.6634848117828369, 5.426042079925537, 3.728694200515747];-0.25
78;These are way too narrow .;12;0.0;[6.82334566116333, -2.4414072036743164, -0.29731518030166626, 5.146768093109131, 4.22102165222168];-0.2
78;they did nt .;19;0.0;[7.298081874847412, -0.09707227349281311, -0.36769065260887146, 5.953066825866699, 4.430501937866211];0.0
78;Thought they might stretch out but;1;0.0;[6.858307838439941, -2.3565075397491455, -0.30870646238327026, 5.229324817657471, 4.254148960113525];0.0
78;Had to give away .;5;0.649678075165604;[5.6715874671936035, -0.29652464389801025, -0.24697892367839813, 5.6184563636779785, 5.356070518493652];0.0
79;Great shoe !;22;0.9308308263889429;[7.840078830718994, -1.3398419618606567, -2.682758092880249, 4.132077217102051, 6.155226230621338];1.0
79;I 'm still breaking them in .;17;0.0;[7.360741138458252, -0.5402442812919617, -1.75076425075531, 6.157792568206787, 4.376478672027588];0.0
79;Outside arch is kind of high , but;20;1.0;[7.774595260620117, 0.4562476575374603, -0.42763063311576843, 5.920309066772461, 3.989692211151123];0.25333333333333335
79;So I 'm sure that will work it 's way out .;21;0.0;[6.706459045410156, -1.6679753065109253, -0.5878642201423645, 5.757386207580566, 4.302679538726807];0.5
